,Date,Statecode,confirmed,active,deaths,recovered
4376,2020-06-28,Manipur,1185,730,0,455
4377,2020-06-28,Madhya Pradesh,13186,2545,557,10084
4378,2020-06-28,Mizoram,151,96,0,55
4379,2020-06-28,Nagaland,415,251,0,164
4380,2020-06-28,Odisha,6614,1843,28,4743
4381,2020-06-28,Punjab,5216,1557,133,3526
4382,2020-06-28,Puducherry,648,385,11,252
4383,2020-06-28,Rajasthan,17271,3261,399,13611
4384,2020-06-28,Sikkim,88,39,0,49
4385,2020-06-28,Telangana,14419,9000,247,5172
4386,2020-06-28,Tamil Nadu,82275,35659,1079,45537
4387,2020-06-28,Tripura,1351,264,1,1086
4389,2020-06-28,Uttar Pradesh,22147,6679,660,14808
4390,2020-06-28,Uttarkhand,2823,767,38,2018
4391,2020-06-28,West Bengal,17283,5451,639,11193
4392,2020-06-29,Andaman and Nicobar Islands,90,45,0,45
4393,2020-06-29,Andhra Pradesh,13891,7479,180,6232
4394,2020-06-29,Arunachal Pradesh,187,125,1,61
4395,2020-06-29,Assam,7795,2450,11,5334
4396,2020-06-29,Bihar,9618,2181,63,7374
4397,2020-06-29,Chandigarh,434,79,6,349
4398,2020-06-29,Chattisgarh,2795,632,13,2150
4399,2020-06-29,Delhi,85161,26246,2680,56235
4400,2020-06-29,dadra and Nagar Haveli and daman and diu,203,128,0,75
4401,2020-06-29,Goa,1251,724,3,524
4402,2020-06-29,Gujarat,32023,6947,1828,23248
4403,2020-06-29,Himachal Pradesh,942,378,8,556
4404,2020-06-29,Haryana,14210,4476,232,9502
4405,2020-06-29,Jharkand,2426,562,15,1849
4406,2020-06-29,Jammu and Kashmir,7237,2557,95,4585
4407,2020-06-29,Karnataka,14295,6384,226,7685
4408,2020-06-29,kerala,4312,2059,24,2229
4409,2020-06-29,Ladakh,964,347,1,616
4410,2020-06-29,Maharashtra,169883,73313,7610,88960
4411,2020-06-29,Meghalaya,51,8,1,42
4412,2020-06-29,Manipur,1227,733,0,494
4413,2020-06-29,Madhya Pradesh,13370,2607,564,10199
4414,2020-06-29,Mizoram,151,90,0,61
4415,2020-06-29,Nagaland,451,283,0,168
4416,2020-06-29,Odisha,6859,1883,30,4946
4417,2020-06-29,Punjab,5418,1516,138,3764
4418,2020-06-29,Puducherry,690,417,11,262
4419,2020-06-29,Rajasthan,17660,3334,405,13921
4420,2020-06-29,Sikkim,88,39,0,49
4421,2020-06-29,Telangana,15394,9559,253,5582
4422,2020-06-29,Tamil Nadu,86224,37334,1141,47749
4423,2020-06-29,Tripura,1385,292,1,1092
4425,2020-06-29,Uttar Pradesh,22828,6650,672,15506
4426,2020-06-29,Uttarkhand,2831,681,39,2111
4427,2020-06-29,West Bengal,17907,5535,653,11719
4428,2020-06-30,Andaman and Nicobar Islands,97,52,0,45
4429,2020-06-30,Andhra Pradesh,14595,7897,187,6511
4430,2020-06-30,Arunachal Pradesh,191,128,1,62
4431,2020-06-30,Assam,8408,2748,12,5648
4432,2020-06-30,Bihar,9988,2376,68,7544
4433,2020-06-30,Chandigarh,440,70,6,364
4434,2020-06-30,Chattisgarh,2858,595,13,2250
4435,2020-06-30,Delhi,87360,26270,2742,58348
4436,2020-06-30,dadra and Nagar Haveli and daman and diu,213,131,0,82
4437,2020-06-30,Goa,1315,716,3,596
4438,2020-06-30,Gujarat,32643,7125,1848,23670
4439,2020-06-30,Himachal Pradesh,953,369,9,575
4440,2020-06-30,Haryana,14548,4340,236,9972
4441,2020-06-30,Jharkand,2490,591,15,1884
4442,2020-06-30,Jammu and Kashmir,7497,2674,101,4722
4443,2020-06-30,Karnataka,15242,7076,246,7920
4444,2020-06-30,kerala,4443,2114,25,2304
4445,2020-06-30,Ladakh,973,324,1,648
4446,2020-06-30,Maharashtra,174761,75995,7855,90911
4447,2020-06-30,Meghalaya,53,10,1,42
4448,2020-06-30,Manipur,1234,681,0,553
4449,2020-06-30,Madhya Pradesh,13593,2626,572,10395
4450,2020-06-30,Mizoram,160,38,0,122
4451,2020-06-30,Nagaland,459,291,0,168
4452,2020-06-30,Odisha,7065,1844,32,5189
4453,2020-06-30,Punjab,5568,1557,144,3867
4454,2020-06-30,Puducherry,714,430,12,272
4455,2020-06-30,Rajasthan,18008,3375,413,14220
4456,2020-06-30,Sikkim,88,38,0,50
4457,2020-06-30,Telangana,16339,8785,260,7294
4458,2020-06-30,Tamil Nadu,90167,38892,1201,50074
4459,2020-06-30,Tripura,1393,300,1,1092
4461,2020-06-30,Uttar Pradesh,23492,6711,697,16084
4462,2020-06-30,Uttarkhand,2881,609,41,2231
4463,2020-06-30,West Bengal,18559,5761,668,12130
4464,2020-07-01,Andaman and Nicobar Islands,100,55,0,45
4465,2020-07-01,Andhra Pradesh,15252,8071,193,6988
4466,2020-07-01,Arunachal Pradesh,195,128,1,66
4467,2020-07-01,Assam,8956,3112,12,5832
4468,2020-07-01,Bihar,10204,2320,73,7811
4469,2020-07-01,Chandigarh,446,73,6,367
4470,2020-07-01,Chattisgarh,2940,623,14,2303
4471,2020-07-01,Delhi,89802,27007,2803,59992
4472,2020-07-01,dadra and Nagar Haveli and daman and diu,229,120,0,109
4473,2020-07-01,Goa,1387,713,4,670
4474,2020-07-01,Gujarat,33318,7411,1869,24038
4475,2020-07-01,Himachal Pradesh,979,353,9,617
4476,2020-07-01,Haryana,14941,4202,240,10499
4477,2020-07-01,Jharkand,2525,579,15,1931
4478,2020-07-01,Jammu and Kashmir,7695,2734,105,4856
4479,2020-07-01,Karnataka,16514,8196,253,8065
4480,2020-07-01,kerala,4594,2132,26,2436
4481,2020-07-01,Ladakh,990,295,1,694
4482,2020-07-01,Maharashtra,180298,79091,8053,93154
4483,2020-07-01,Meghalaya,55,12,1,42
4484,2020-07-01,Manipur,1260,681,0,579
4485,2020-07-01,Madhya Pradesh,13861,2625,581,10655
4486,2020-07-01,Mizoram,160,37,0,123
4487,2020-07-01,Nagaland,501,319,0,182
4488,2020-07-01,Odisha,7316,1930,33,5353
4489,2020-07-01,Punjab,5668,1530,149,3989
4490,2020-07-01,Puducherry,739,426,12,301
4491,2020-07-01,Rajasthan,18312,3317,421,14574
4492,2020-07-01,Sikkim,88,38,0,50
4493,2020-07-01,Telangana,17357,9008,267,8082
4494,2020-07-01,Tamil Nadu,94049,39859,1264,52926
4495,2020-07-01,Tripura,1401,307,1,1093
4497,2020-07-01,Uttar Pradesh,24056,6709,718,16629
4498,2020-07-01,Uttarkhand,2947,589,41,2317
4499,2020-07-01,West Bengal,19170,5959,683,12528
4500,2020-07-02,Andaman and Nicobar Islands,109,64,0,45
4501,2020-07-02,Andhra Pradesh,15252,8071,193,6988
4502,2020-07-02,Arunachal Pradesh,195,128,1,66
4503,2020-07-02,Assam,8956,3112,12,5832
4504,2020-07-02,Bihar,10392,2508,73,7811
4505,2020-07-02,Chandigarh,446,73,6,367
4506,2020-07-02,Chattisgarh,2940,623,14,2303
4507,2020-07-02,Delhi,89802,27007,2803,59992
4508,2020-07-02,dadra and Nagar Haveli and daman and diu,229,120,0,109
4509,2020-07-02,Goa,1387,713,4,670
4510,2020-07-02,Gujarat,33318,7411,1869,24038
4511,2020-07-02,Himachal Pradesh,979,353,9,617
4512,2020-07-02,Haryana,14941,4202,240,10499
4513,2020-07-02,Jharkand,2525,579,15,1931
4514,2020-07-02,Jammu and Kashmir,7695,2734,105,4856
4515,2020-07-02,Karnataka,16514,8196,253,8065
4516,2020-07-02,kerala,4594,2132,26,2436
4517,2020-07-02,Ladakh,990,295,1,694
4518,2020-07-02,Maharashtra,180298,79091,8053,93154
4519,2020-07-02,Meghalaya,55,12,1,42
4520,2020-07-02,Manipur,1260,681,0,579
4521,2020-07-02,Madhya Pradesh,13861,2625,581,10655
4522,2020-07-02,Mizoram,160,37,0,123
4523,2020-07-02,Nagaland,535,353,0,182
4524,2020-07-02,Odisha,7545,2157,35,5353
4525,2020-07-02,Punjab,5668,1530,149,3989
4526,2020-07-02,Puducherry,802,459,12,331
4527,2020-07-02,Rajasthan,18427,3358,426,14643
4528,2020-07-02,Sikkim,88,38,0,50
4529,2020-07-02,Telangana,17357,9008,267,8082
4530,2020-07-02,Tamil Nadu,94049,39859,1264,52926
4531,2020-07-02,Tripura,1401,307,1,1093
4533,2020-07-02,Uttar Pradesh,24056,6709,718,16629
4534,2020-07-02,Uttarkhand,2947,589,41,2317
4535,2020-07-02,West Bengal,19170,5959,683,12528
